file_index,selected_file_path,returncode,parse_success,join_success,summary_rows,stdout_excerpt,stderr_excerpt
372,Michigan\ChCh\Michigan-ChCh-Aff-1---Northwestern-Round-5.docx,0,True,True,1,Parse complete. | Doc: Michigan-ChCh-Aff-1---Northwestern-Round-5.docx | Positions detected: 11 | Cards detected: 43 | Cards with highlighted/underlined read proxy: 43 | ,
